Customer_ID,Purchase_Date,Cover_Start_Date,Cover_End_Date,Period_of_Cover,LOB,Broker,Age,Premium,Vehicle_Type,Vehicle_Age,Vehicle_Value,Vehicle_Use,Vehicle_Mileage,Occupation,NCD,Number_of_Drivers,Driver1_Age,Driver2_Age,Driver1_LicenceYears,Driver2_LicenceYears,Driver1_LicenceRecord,Driver2_LicenceRecord,Driver1_Claims_Count,Driver2_Claims_Count,Location_Risk,Daytime_Parking,Overnight_Parking,Telematics,Credit_Score,Fraud_Risk_Score,CCJs,Sale_Flag,Policy_Type,Annual_Mileage,Gender,Marital_Status,Previous_Claims_Count
CUST0000083,2021-08-12,2022-01-30,2023-01-30,365,Private_Motor,Broker_A,490.0,30701.35,Sedan,7,10020015.64,Personal,67083.0,Doctor,7,1,494.0,,476.0,,Major Violation,,0,,Low,Workplace,Street,No,15600.0,57.0,No,0,Comprehensive,14532.0,Male,Widowed,1
CUST0000084,2022-08-20,2022-09-22,2023-09-22,365,Private_Motor,Broker_B,490.0,30700.11,Sedan,13,10020033.31,Personal,95954.0,Doctor,9,2,491.0,490.0,473.0,472.0,Minor Violation,Minor Violation,0,1.0,High,Street,Driveway,No,15600.0,46.0,No,0,Comprehensive,24815.0,Male,Widowed,1
CUST0000085,2021-06-24,2022-01-08,2023-01-08,365,Private_Motor,Broker_A,491.0,30700.05,SUV,3,10020008.45,Personal,66701.0,Teacher,11,3,493.0,491.0,475.0,473.0,Clean,Clean,1,0.0,Low,Workplace,Street,No,15600.0,39.0,Yes,0,Comprehensive,19917.0,Male,Divorced,0
CUST0000086,2021-11-25,2022-03-06,2023-03-06,365,Private_Motor,Broker_A,492.0,30700.29,Hatchback,17,10020011.77,Personal,113204.0,Engineer,4,4,490.0,491.0,472.0,473.0,Clean,Clean,1,1.0,Low,Workplace,Garage,Yes,15600.0,38.0,No,0,Comprehensive,12370.0,Male,Divorced,0
CUST0000087,2020-07-17,2021-05-24,2022-05-24,365,Private_Motor,Broker_B,492.0,30701.81,Sedan,2,10020032.17,Commercial,96815.0,Engineer,0,4,490.0,491.0,472.0,473.0,Clean,Clean,0,1.0,High,Garage,Garage,No,15600.0,35.0,No,0,Comprehensive,16440.0,Male,Single,1
CUST0000088,2021-02-21,2021-11-19,2022-11-19,365,Private_Motor,Broker_B,493.0,30700.97,Truck,14,10020013.11,Personal,83930.0,Teacher,7,1,492.0,,474.0,,Clean,,0,,Low,Garage,Street,Yes,15600.0,31.0,No,0,Comprehensive,16121.0,Female,Widowed,0
CUST0000089,2020-07-28,2021-02-06,2022-02-06,365,Private_Motor,Broker_A,491.0,30700.18,Truck,15,10020012.85,Commercial,109915.0,Student,1,2,494.0,490.0,476.0,472.0,Clean,Clean,1,0.0,Medium,Workplace,Garage,No,15600.0,41.0,No,0,Comprehensive,14238.0,Female,Divorced,1
CUST0000090,2021-02-15,2021-07-09,2022-07-09,365,Private_Motor,Broker_A,492.0,30700.85,Hatchback,7,10020006.3,Commercial,61320.0,Doctor,4,3,495.0,493.0,477.0,475.0,Clean,Clean,0,1.0,Medium,Workplace,Garage,Yes,15600.0,53.0,No,0,Comprehensive,16268.0,Male,Married,0
CUST0000091,2021-10-01,2022-01-21,2023-01-21,365,Private_Motor,Broker_B,501.0,30700.23,Truck,4,10020002.03,Personal,87889.0,Doctor,5,2,491.0,490.0,473.0,472.0,Clean,Clean,1,1.0,High,Garage,Garage,No,15600.0,57.0,No,0,Comprehensive,19069.0,Female,Widowed,1
CUST0000092,2020-05-11,2021-04-05,2022-04-05,365,Private_Motor,Broker_A,491.0,30700.57,Truck,6,10020014.67,Personal,78658.0,Driver,9,1,491.0,,473.0,,Clean,,0,,Medium,Street,Garage,Yes,15600.0,62.0,No,0,Comprehensive,14843.0,Female,Widowed,0
CUST0000093,2021-11-18,2022-08-24,2023-08-24,365,Private_Motor,Broker_A,493.0,30701.11,SUV,6,10020002.23,Personal,60417.0,Engineer,6,3,491.0,490.0,473.0,472.0,Clean,Clean,0,0.0,Medium,Garage,Driveway,No,15600.0,40.0,No,0,Comprehensive,15646.0,Female,Divorced,2
CUST0000094,2022-06-11,2022-10-13,2023-10-13,365,Private_Motor,Broker_B,496.0,30700.09,Sedan,18,10020024.77,Personal,62454.0,Doctor,7,2,491.0,490.0,473.0,472.0,Clean,Clean,0,0.0,Low,Street,Driveway,Yes,15600.0,48.0,No,0,Comprehensive,13909.0,Male,Widowed,1
CUST0000095,2020-11-24,2021-07-25,2022-07-25,365,Private_Motor,Broker_A,491.0,30700.43,SUV,6,10020041.86,Personal,66159.0,Student,3,4,494.0,490.0,476.0,472.0,Clean,Clean,0,0.0,Low,Garage,Street,Yes,15600.0,37.0,No,0,Comprehensive,26288.0,Male,Single,2
CUST0000096,2022-07-20,2022-12-07,2023-12-07,365,Private_Motor,Broker_A,491.0,30701.91,Truck,2,10020002.66,Personal,83195.0,Doctor,2,3,495.0,493.0,477.0,475.0,Clean,Clean,0,0.0,Medium,Workplace,Street,No,15600.0,39.0,No,0,Third-Party Only,16985.0,Male,Divorced,0
CUST0000097,2022-09-07,2023-02-23,2024-02-23,365,Private_Motor,Broker_A,491.0,30702.88,SUV,16,10020008.64,Personal,86115.0,Student,12,2,491.0,491.0,473.0,473.0,Clean,Clean,0,1.0,Low,Street,Street,Yes,15600.0,44.0,No,0,Third-Party Fire & Theft,14036.0,Male,Divorced,0
CUST0000098,2022-04-05,2022-11-27,2023-11-27,365,Private_Motor,Broker_B,491.0,30700.9,Hatchback,16,10020002.19,Personal,70099.0,Student,14,4,492.0,491.0,474.0,473.0,Minor Violation,Clean,0,1.0,High,Workplace,Driveway,Yes,15600.0,33.0,No,0,Comprehensive,13535.0,Male,Married,1
CUST0000099,2020-10-27,2021-08-28,2022-08-28,365,Private_Motor,Broker_A,490.0,30700.12,Truck,5,10020004.98,Personal,134837.0,Engineer,10,4,490.0,490.0,472.0,472.0,Clean,Clean,0,0.0,Low,Street,Garage,No,15600.0,41.0,No,0,Comprehensive,12960.0,Male,Widowed,0
CUST0000100,2022-09-06,2022-09-24,2023-09-24,365,Private_Motor,Broker_B,492.0,30700.18,SUV,15,10020003.09,Personal,71787.0,Teacher,13,1,491.0,,473.0,,Clean,,0,,Low,Workplace,Street,Yes,15600.0,43.0,No,0,Comprehensive,19901.0,Female,Single,0
CUST0000101,2022-04-10,2022-10-23,2023-10-23,365,Private_Motor,Broker_A,494.0,30700.3,Hatchback,19,10020037.14,Commercial,71275.0,Teacher,14,3,490.0,497.0,472.0,479.0,Clean,Minor Violation,0,1.0,Medium,Garage,Garage,Yes,15601.0,60.0,No,0,Third-Party Only,13034.0,Female,Single,1
CUST0000102,2021-07-25,2021-11-19,2022-11-19,365,Private_Motor,Broker_A,493.0,30700.46,Hatchback,12,10020002.34,Personal,63258.0,Engineer,5,3,490.0,491.0,472.0,473.0,Clean,Clean,0,1.0,High,Workplace,Garage,Yes,15600.0,76.0,No,0,Comprehensive,18183.0,Male,Married,0
CUST0000103,2023-02-23,2023-05-04,2024-05-03,365,Private_Motor,Broker_A,490.0,30701.83,Sedan,12,10020012.47,Personal,81619.0,Doctor,1,4,490.0,490.0,472.0,472.0,Clean,Clean,0,0.0,Low,Street,Garage,No,15600.0,41.0,No,0,Third-Party Only,15538.0,Male,Widowed,2
CUST0000104,2021-11-18,2022-06-01,2023-06-01,365,Private_Motor,Broker_A,490.0,30700.21,Hatchback,6,10020001.18,Commercial,118194.0,Engineer,1,3,490.0,490.0,472.0,472.0,Clean,Clean,0,1.0,Low,Street,Garage,Yes,15600.0,43.0,Yes,0,Comprehensive,17510.0,Female,Single,0
CUST0000105,2020-07-03,2021-06-16,2022-06-16,365,Private_Motor,Broker_A,491.0,30700.52,Hatchback,16,10020010.7,Personal,66611.0,Doctor,7,1,491.0,,473.0,,Clean,,0,,Low,Street,Driveway,Yes,15600.0,31.0,No,0,Comprehensive,21182.0,Female,Widowed,0
CUST0000106,2020-09-22,2021-05-15,2022-05-15,365,Private_Motor,Broker_A,490.0,30700.83,SUV,7,10020003.77,Personal,82975.0,Driver,10,4,492.0,492.0,474.0,474.0,Clean,Clean,0,0.0,Low,Garage,Street,No,15600.0,37.0,No,0,Third-Party Fire & Theft,19697.0,Female,Married,0
CUST0000107,2021-08-25,2022-01-04,2023-01-04,365,Private_Motor,Broker_A,490.0,30700.42,SUV,7,10020012.62,Personal,65252.0,Engineer,9,4,491.0,492.0,473.0,474.0,Clean,Clean,0,0.0,Medium,Street,Driveway,No,15600.0,42.0,No,0,Comprehensive,14918.0,Female,Married,0
CUST0000108,2022-08-21,2023-06-05,2024-06-04,365,Private_Motor,Broker_B,490.0,30700.17,Truck,14,10020005.16,Personal,97751.0,Teacher,3,4,490.0,493.0,472.0,475.0,Clean,Clean,0,0.0,Medium,Workplace,Street,Yes,15600.0,85.0,No,0,Comprehensive,18591.0,Female,Married,0
CUST0000109,2020-03-12,2021-02-06,2022-02-06,365,Private_Motor,Broker_C,491.0,30700.64,Hatchback,17,10020011.79,Personal,72609.0,Teacher,12,1,491.0,,473.0,,Clean,,0,,High,Street,Driveway,No,15600.0,37.0,Yes,0,Third-Party Fire & Theft,22356.0,Female,Single,1
CUST0000110,2021-04-01,2021-12-05,2022-12-05,365,Private_Motor,Broker_A,492.0,30700.38,SUV,13,10020009.29,Commercial,95577.0,Driver,7,3,498.0,490.0,480.0,472.0,Clean,Clean,0,0.0,Medium,Garage,Street,Yes,15600.0,39.0,Yes,0,Comprehensive,17845.0,Male,Single,1
CUST0000111,2022-11-14,2023-01-08,2024-01-08,365,Private_Motor,Broker_B,491.0,30700.61,Truck,11,10020008.34,Personal,81022.0,Engineer,4,2,493.0,497.0,475.0,479.0,Minor Violation,Minor Violation,0,0.0,High,Workplace,Garage,No,15601.0,30.0,No,0,Comprehensive,12654.0,Male,Married,1
CUST0000112,2023-03-03,2023-05-27,2024-05-26,365,Private_Motor,Broker_A,493.0,30700.53,SUV,15,10020035.03,Personal,67174.0,Driver,4,2,491.0,491.0,473.0,473.0,Clean,Clean,0,1.0,Low,Street,Street,Yes,15600.0,45.0,No,0,Comprehensive,17046.0,Male,Divorced,1
CUST0000113,2022-03-31,2022-05-09,2023-05-09,365,Private_Motor,Broker_B,491.0,30700.78,Truck,8,10020011.32,Personal,91561.0,Student,0,1,490.0,,472.0,,Clean,,1,,Low,Workplace,Street,Yes,15600.0,48.0,No,0,Comprehensive,18968.0,Female,Widowed,1
CUST0000114,2020-10-21,2021-04-21,2022-04-21,365,Private_Motor,Broker_A,490.0,30705.49,Truck,4,10020001.2,Personal,71144.0,Doctor,2,4,492.0,490.0,474.0,472.0,Clean,Minor Violation,0,1.0,Low,Street,Street,No,15600.0,61.0,No,0,Third-Party Only,13988.0,Male,Single,0
CUST0000115,2022-06-25,2022-12-04,2023-12-04,365,Private_Motor,Broker_B,490.0,30700.19,Hatchback,14,10020027.43,Personal,72568.0,Teacher,11,3,493.0,490.0,475.0,472.0,Clean,Minor Violation,0,0.0,Low,Garage,Street,No,15600.0,45.0,No,0,Comprehensive,15515.0,Female,Widowed,0
CUST0000116,2021-03-10,2021-08-23,2022-08-23,365,Private_Motor,Broker_C,491.0,30700.57,Truck,2,10020009.36,Commercial,65224.0,Student,10,2,490.0,490.0,472.0,472.0,Clean,Clean,0,0.0,High,Workplace,Garage,Yes,15600.0,53.0,No,0,Third-Party Fire & Theft,15348.0,Female,Married,1
CUST0000117,2021-03-07,2021-04-04,2022-04-04,365,Private_Motor,Broker_B,491.0,30700.4,Truck,10,10020005.22,Personal,83429.0,Student,14,4,490.0,492.0,472.0,474.0,Clean,Clean,0,0.0,High,Workplace,Garage,No,15600.0,39.0,Yes,0,Comprehensive,13836.0,Female,Single,0
CUST0000118,2020-06-07,2021-01-01,2022-01-01,365,Private_Motor,Broker_A,495.0,30700.4,Sedan,6,10020006.32,Personal,62218.0,Engineer,14,1,491.0,,473.0,,Clean,,0,,High,Workplace,Garage,No,15600.0,37.0,Yes,0,Third-Party Fire & Theft,12101.0,Female,Married,1
CUST0000119,2020-11-24,2021-07-25,2022-07-25,365,Private_Motor,Broker_A,491.0,30700.11,Hatchback,2,10020007.86,Personal,63861.0,Teacher,13,2,490.0,493.0,472.0,475.0,Clean,Clean,1,0.0,Medium,Street,Driveway,Yes,15600.0,32.0,No,0,Third-Party Only,15181.0,Female,Single,0
CUST0000120,2021-07-13,2021-12-18,2022-12-18,365,Private_Motor,Broker_A,496.0,30700.33,Sedan,12,10020009.08,Personal,60664.0,Student,0,2,491.0,493.0,473.0,475.0,Clean,Major Violation,0,0.0,High,Street,Street,No,15600.0,40.0,Yes,0,Comprehensive,21146.0,Female,Divorced,0
CUST0000121,2020-09-18,2021-07-26,2022-07-26,365,Private_Motor,Broker_B,490.0,30701.63,SUV,14,10020010.81,Personal,64068.0,Teacher,3,3,491.0,491.0,473.0,473.0,Clean,Clean,0,0.0,High,Workplace,Street,No,15600.0,31.0,No,0,Third-Party Only,17693.0,Male,Married,0
CUST0000122,2020-05-12,2021-03-20,2022-03-20,365,Private_Motor,Broker_A,491.0,30701.93,Truck,11,10020024.1,Personal,62486.0,Doctor,14,3,491.0,494.0,473.0,476.0,Clean,Clean,0,1.0,Low,Workplace,Garage,Yes,15601.0,59.0,No,0,Third-Party Only,22551.0,Male,Widowed,1
CUST0000123,2022-04-22,2022-07-01,2023-07-01,365,Private_Motor,Broker_B,491.0,30700.57,SUV,12,10020000.63,Personal,63659.0,Driver,9,3,493.0,490.0,475.0,472.0,Minor Violation,Clean,0,0.0,Medium,Workplace,Garage,No,15600.0,64.0,No,0,Comprehensive,16596.0,Male,Widowed,0
CUST0000124,2020-06-05,2021-04-10,2022-04-10,365,Private_Motor,Broker_A,491.0,30701.22,Hatchback,3,10020020.2,Personal,88774.0,Doctor,9,4,491.0,491.0,473.0,473.0,Minor Violation,Clean,0,0.0,Medium,Garage,Driveway,No,15600.0,48.0,No,0,Comprehensive,16645.0,Male,Single,1
CUST0000125,2022-08-11,2022-10-15,2023-10-15,365,Private_Motor,Broker_B,492.0,30700.19,Hatchback,7,10020001.07,Commercial,69034.0,Teacher,5,3,491.0,490.0,473.0,472.0,Clean,Clean,1,0.0,High,Garage,Garage,Yes,15600.0,38.0,No,0,Comprehensive,14876.0,Male,Widowed,1
CUST0000126,2021-11-27,2022-09-29,2023-09-29,365,Private_Motor,Broker_A,490.0,30700.04,SUV,9,10020008.96,Personal,65141.0,Engineer,4,2,491.0,492.0,473.0,474.0,Clean,Clean,0,0.0,High,Street,Garage,No,15600.0,50.0,No,0,Third-Party Fire & Theft,13045.0,Female,Divorced,0
CUST0000127,2022-06-28,2023-05-27,2024-05-26,365,Private_Motor,Broker_A,492.0,30700.53,SUV,4,10020012.81,Personal,83463.0,Teacher,7,2,491.0,493.0,473.0,475.0,Clean,Clean,0,0.0,Low,Workplace,Garage,Yes,15600.0,30.0,No,0,Comprehensive,17159.0,Female,Divorced,0
CUST0000128,2022-10-07,2022-12-01,2023-12-01,365,Private_Motor,Broker_A,491.0,30700.88,Truck,8,10020008.59,Commercial,84772.0,Student,0,2,490.0,491.0,472.0,473.0,Clean,Clean,0,0.0,Low,Street,Driveway,No,15600.0,50.0,Yes,1,Third-Party Fire & Theft,14786.0,Female,Single,0
CUST0000129,2022-05-29,2023-05-15,2024-05-14,365,Private_Motor,Broker_B,491.0,30700.29,SUV,16,10020029.95,Commercial,69539.0,Driver,14,3,493.0,491.0,475.0,473.0,Clean,Clean,0,0.0,Medium,Workplace,Garage,No,15600.0,39.0,No,0,Comprehensive,16103.0,Female,Widowed,0
CUST0000130,2022-06-29,2023-04-01,2024-03-31,365,Private_Motor,Broker_A,497.0,30701.44,Hatchback,9,10020025.31,Personal,64278.0,Doctor,11,2,491.0,493.0,473.0,475.0,Clean,Clean,0,0.0,Medium,Street,Driveway,Yes,15600.0,50.0,No,0,Third-Party Fire & Theft,21344.0,Male,Divorced,1
CUST0000131,2022-01-21,2022-02-07,2023-02-07,365,Private_Motor,Broker_A,492.0,30700.88,Truck,12,10020002.13,Personal,131677.0,Student,6,1,494.0,,476.0,,Clean,,0,,Medium,Workplace,Garage,No,15600.0,46.0,No,0,Third-Party Only,13661.0,Male,Divorced,0
CUST0000132,2022-05-25,2023-04-14,2024-04-13,365,Private_Motor,Broker_A,497.0,30700.13,SUV,5,10020000.54,Personal,75700.0,Student,14,3,491.0,491.0,473.0,473.0,Clean,Clean,0,0.0,High,Garage,Garage,Yes,15600.0,36.0,No,0,Comprehensive,13538.0,Female,Widowed,0
CUST0000133,2021-08-24,2021-09-21,2022-09-21,365,Private_Motor,Broker_A,491.0,30700.62,Hatchback,2,10020001.21,Commercial,64245.0,Driver,2,3,491.0,491.0,473.0,473.0,Clean,Clean,2,0.0,Low,Garage,Garage,Yes,15600.0,57.0,No,0,Comprehensive,15110.0,Male,Single,1
CUST0000134,2021-01-04,2021-01-12,2022-01-12,365,Private_Motor,Broker_A,492.0,30700.21,SUV,17,10020017.52,Personal,67995.0,Student,2,3,491.0,490.0,473.0,472.0,Clean,Clean,0,0.0,High,Workplace,Garage,No,15600.0,48.0,No,0,Third-Party Fire & Theft,15801.0,Male,Married,1
CUST0000135,2022-01-11,2022-06-13,2023-06-13,365,Private_Motor,Broker_B,492.0,30703.36,Truck,11,10020011.93,Personal,79598.0,Doctor,4,3,492.0,490.0,474.0,472.0,Clean,Clean,0,0.0,High,Street,Garage,No,15600.0,37.0,No,0,Comprehensive,25325.0,Female,Married,0
CUST0000136,2020-07-07,2021-04-09,2022-04-09,365,Private_Motor,Broker_A,491.0,30700.13,SUV,13,10020004.0,Personal,66718.0,Student,9,4,490.0,491.0,472.0,473.0,Clean,Clean,1,0.0,High,Workplace,Garage,Yes,15600.0,33.0,No,0,Third-Party Fire & Theft,13801.0,Male,Widowed,0
CUST0000137,2020-05-22,2021-04-14,2022-04-14,365,Private_Motor,Broker_A,490.0,30700.44,SUV,4,10020034.36,Personal,75978.0,Driver,6,4,492.0,490.0,474.0,472.0,Clean,Clean,0,1.0,High,Workplace,Street,Yes,15600.0,30.0,No,0,Third-Party Only,18519.0,Female,Widowed,3
CUST0000138,2022-06-24,2022-12-21,2023-12-21,365,Private_Motor,Broker_A,497.0,30701.34,SUV,6,10020003.0,Commercial,93382.0,Student,3,1,490.0,,472.0,,Clean,,0,,High,Street,Street,Yes,15600.0,64.0,Yes,0,Comprehensive,12317.0,Female,Married,0
CUST0000139,2021-10-18,2022-10-05,2023-10-05,365,Private_Motor,Broker_A,490.0,30700.07,SUV,10,10020003.19,Personal,80577.0,Teacher,6,2,491.0,491.0,473.0,473.0,Minor Violation,Clean,1,0.0,High,Street,Street,Yes,15600.0,42.0,No,0,Comprehensive,13248.0,Male,Divorced,0
CUST0000140,2022-07-01,2022-07-24,2023-07-24,365,Private_Motor,Broker_A,490.0,30700.13,Truck,0,10020019.27,Personal,64711.0,Student,1,2,491.0,491.0,473.0,473.0,Clean,Clean,0,0.0,Medium,Garage,Driveway,No,15600.0,35.0,No,0,Comprehensive,18427.0,Female,Single,0
CUST0000141,2021-02-08,2021-05-04,2022-05-04,365,Private_Motor,Broker_C,490.0,30700.15,Sedan,2,10020039.63,Personal,91750.0,Teacher,4,2,492.0,491.0,474.0,473.0,Major Violation,Clean,0,0.0,Low,Workplace,Garage,No,15600.0,43.0,Yes,0,Comprehensive,15407.0,Female,Divorced,0
CUST0000142,2022-09-04,2023-01-05,2024-01-05,365,Private_Motor,Broker_B,492.0,30700.12,Truck,10,10020002.24,Personal,101145.0,Engineer,12,4,491.0,490.0,473.0,472.0,Minor Violation,Clean,0,0.0,High,Garage,Driveway,Yes,15600.0,48.0,No,0,Comprehensive,22711.0,Female,Divorced,0
CUST0000143,2023-04-19,2023-04-26,2024-04-25,365,Private_Motor,Broker_B,490.0,30700.33,Sedan,4,10020007.92,Personal,60547.0,Teacher,0,2,491.0,492.0,473.0,474.0,Minor Violation,Clean,1,0.0,Medium,Garage,Street,Yes,15600.0,42.0,No,0,Comprehensive,12483.0,Female,Widowed,2
CUST0000144,2022-05-04,2023-01-04,2024-01-04,365,Private_Motor,Broker_A,492.0,30700.44,Truck,16,10020001.98,Personal,60946.0,Teacher,9,1,490.0,,472.0,,Clean,,0,,Medium,Garage,Driveway,No,15600.0,31.0,No,0,Third-Party Fire & Theft,15398.0,Male,Widowed,2
CUST0000145,2020-11-17,2021-04-06,2022-04-06,365,Private_Motor,Broker_A,492.0,30700.91,Hatchback,3,10020002.72,Commercial,100690.0,Driver,3,1,491.0,,473.0,,Clean,,0,,High,Street,Driveway,Yes,15600.0,40.0,No,0,Third-Party Only,23490.0,Female,Single,0
CUST0000146,2021-06-22,2021-08-19,2022-08-19,365,Private_Motor,Broker_C,494.0,30700.03,Hatchback,14,10020001.01,Personal,97581.0,Engineer,9,1,491.0,,473.0,,Clean,,1,,Low,Street,Driveway,Yes,15600.0,36.0,No,1,Comprehensive,12637.0,Male,Married,1
CUST0000147,2022-10-06,2023-06-07,2024-06-06,365,Private_Motor,Broker_B,490.0,30701.66,Sedan,13,10020004.42,Personal,78399.0,Engineer,0,3,491.0,490.0,473.0,472.0,Clean,Clean,0,0.0,Medium,Street,Driveway,No,15601.0,50.0,No,0,Third-Party Fire & Theft,23975.0,Male,Married,1
CUST0000148,2020-07-09,2021-07-06,2022-07-06,365,Private_Motor,Broker_A,493.0,30701.08,SUV,11,10020002.04,Personal,86754.0,Student,4,1,493.0,,475.0,,Clean,,0,,Medium,Garage,Street,No,15600.0,31.0,No,0,Comprehensive,15733.0,Female,Married,0
CUST0000149,2020-06-25,2021-03-31,2022-03-31,365,Private_Motor,Broker_B,490.0,30700.02,SUV,8,10020000.16,Personal,74855.0,Student,8,4,495.0,490.0,477.0,472.0,Minor Violation,Major Violation,1,1.0,Low,Street,Driveway,No,15600.0,35.0,No,0,Third-Party Fire & Theft,12695.0,Female,Married,0
CUST0000150,2020-10-08,2021-04-16,2022-04-16,365,Private_Motor,Broker_A,493.0,30700.53,Sedan,10,10020013.18,Personal,64277.0,Teacher,12,4,490.0,490.0,472.0,472.0,Clean,Clean,1,0.0,Medium,Garage,Driveway,Yes,15600.0,37.0,No,0,Comprehensive,23078.0,Male,Divorced,1
CUST0000151,2021-04-18,2021-10-13,2022-10-13,365,Private_Motor,Broker_B,491.0,30700.82,Hatchback,15,10020007.17,Personal,74726.0,Engineer,6,3,491.0,493.0,473.0,475.0,Clean,Clean,1,1.0,Low,Street,Street,No,15600.0,50.0,No,0,Third-Party Fire & Theft,15017.0,Male,Widowed,1
CUST0000152,2020-07-08,2021-03-15,2022-03-15,365,Private_Motor,Broker_A,493.0,30700.39,Hatchback,18,10020004.47,Personal,78059.0,Doctor,9,2,491.0,490.0,473.0,472.0,Clean,Clean,0,0.0,Low,Street,Garage,No,15600.0,51.0,No,0,Comprehensive,16166.0,Female,Single,2
CUST0000153,2020-12-01,2021-01-11,2022-01-11,365,Private_Motor,Broker_A,491.0,30700.0,Sedan,1,10020016.22,Personal,101885.0,Student,8,3,492.0,494.0,474.0,476.0,Clean,Minor Violation,0,0.0,Medium,Street,Driveway,Yes,15600.0,32.0,No,0,Third-Party Fire & Theft,15496.0,Female,Divorced,1
CUST0000154,2021-03-26,2021-05-21,2022-05-21,365,Private_Motor,Broker_B,494.0,30700.04,Truck,5,10020011.37,Personal,74550.0,Engineer,8,3,490.0,491.0,472.0,473.0,Minor Violation,Clean,0,1.0,Low,Workplace,Street,Yes,15600.0,35.0,No,0,Third-Party Fire & Theft,15444.0,Male,Single,1
CUST0000155,2021-01-05,2021-09-28,2022-09-28,365,Private_Motor,Broker_A,491.0,30700.48,Sedan,0,10020003.12,Personal,125767.0,Driver,4,2,490.0,490.0,472.0,472.0,Major Violation,Clean,0,0.0,High,Workplace,Garage,No,15600.0,43.0,No,0,Third-Party Fire & Theft,13720.0,Female,Married,0
CUST0000156,2020-11-16,2021-02-28,2022-02-28,365,Private_Motor,Broker_A,492.0,30700.05,Truck,9,10020007.05,Personal,85682.0,Engineer,9,1,491.0,,473.0,,Clean,,0,,High,Garage,Driveway,No,15600.0,53.0,No,0,Comprehensive,17144.0,Female,Married,0
CUST0000157,2020-11-08,2021-09-23,2022-09-23,365,Private_Motor,Broker_A,493.0,30700.55,SUV,12,10020011.49,Personal,65943.0,Engineer,3,4,490.0,491.0,472.0,473.0,Clean,Clean,0,0.0,Low,Street,Street,No,15600.0,38.0,No,0,Comprehensive,12824.0,Male,Married,0
CUST0000158,2022-11-05,2023-02-10,2024-02-10,365,Private_Motor,Broker_A,490.0,30700.19,Sedan,13,10020017.5,Personal,77320.0,Student,4,2,491.0,491.0,473.0,473.0,Clean,Clean,0,0.0,Low,Street,Garage,Yes,15600.0,43.0,No,0,Comprehensive,13863.0,Female,Divorced,4
CUST0000159,2021-10-25,2022-01-10,2023-01-10,365,Private_Motor,Broker_B,490.0,30700.6,Truck,18,10020013.59,Personal,119439.0,Driver,7,3,491.0,493.0,473.0,475.0,Clean,Minor Violation,0,0.0,Medium,Workplace,Driveway,Yes,15600.0,33.0,No,0,Comprehensive,16056.0,Female,Widowed,0
CUST0000160,2021-11-01,2022-06-09,2023-06-09,365,Private_Motor,Broker_B,490.0,30700.31,Truck,14,10020016.63,Commercial,65263.0,Student,2,4,490.0,492.0,472.0,474.0,Clean,Clean,1,0.0,Medium,Workplace,Driveway,No,15600.0,42.0,No,0,Third-Party Only,17211.0,Male,Divorced,0
CUST0000161,2021-09-24,2021-12-21,2022-12-21,365,Private_Motor,Broker_A,491.0,30700.16,SUV,1,10020009.4,Commercial,64765.0,Engineer,1,1,491.0,,473.0,,Clean,,0,,Low,Street,Garage,Yes,15600.0,40.0,No,0,Comprehensive,17103.0,Male,Divorced,0
CUST0000162,2022-08-28,2023-01-14,2024-01-14,365,Private_Motor,Broker_A,490.0,30700.68,Sedan,11,10020012.15,Personal,90503.0,Teacher,9,2,490.0,491.0,472.0,473.0,Minor Violation,Clean,0,0.0,Medium,Workplace,Driveway,Yes,15600.0,55.0,No,0,Comprehensive,17620.0,Female,Married,0
CUST0000163,2022-05-14,2023-02-07,2024-02-07,365,Private_Motor,Broker_A,494.0,30700.99,SUV,6,10020010.23,Commercial,84349.0,Driver,11,1,491.0,,473.0,,Clean,,0,,Low,Street,Street,Yes,15600.0,74.0,No,0,Comprehensive,15798.0,Female,Widowed,0
CUST0000164,2021-08-16,2021-10-03,2022-10-03,365,Private_Motor,Broker_A,491.0,30700.22,Sedan,14,10020003.4,Personal,74730.0,Teacher,8,2,491.0,491.0,473.0,473.0,Clean,Clean,0,0.0,Low,Workplace,Street,No,15600.0,32.0,No,0,Comprehensive,23609.0,Male,Divorced,0
CUST0000165,2021-02-26,2021-12-18,2022-12-18,365,Private_Motor,Broker_B,491.0,30701.29,Sedan,17,10020003.05,Personal,63497.0,Student,10,4,491.0,491.0,473.0,473.0,Clean,Clean,0,0.0,Medium,Garage,Street,No,15600.0,38.0,Yes,0,Comprehensive,16226.0,Male,Widowed,1
CUST0000166,2022-02-18,2023-01-19,2024-01-19,365,Private_Motor,Broker_A,492.0,30700.25,SUV,7,10020027.27,Commercial,70166.0,Driver,12,1,492.0,,474.0,,Clean,,0,,High,Garage,Garage,No,15601.0,52.0,Yes,0,Third-Party Fire & Theft,16319.0,Male,Married,0
CUST0000167,2021-09-25,2022-03-02,2023-03-02,365,Private_Motor,Broker_A,492.0,30702.83,Truck,19,10020017.96,Personal,104557.0,Doctor,7,3,491.0,492.0,473.0,474.0,Minor Violation,Clean,0,0.0,Medium,Garage,Garage,Yes,15600.0,36.0,No,0,Comprehensive,15871.0,Female,Single,0
